Degraded,MOS_pred
pcsnpny-20150321-ybg_a0047_plr3_evs.png,3.409991
Decent-20110516-evd_b0293_plr1_evs.png,3.5807974
joel-20110310-rsn_b0251_plr1_opus.png,4.0567627
farmerjack-20080915-tey_a0565_plr1_evs.png,4.426121
pcsnpny-20150303-vbm_b0009_plr1_opus.png,4.5501127
zlp-20100110-ujo_a0034_plr3_opus.png,4.511701
khoi2401-20121024-guv_b0156_plr5_opus.png,4.481888
dameko-20110623-msp_a0286_plr3_opus.png,4.7571855
anonymous-20111230-pwa_a0183_plr5_evs.png,4.3045
john_doe-20160616-fjd_e0429_plr5_opus.png,3.9028845
icern300-20151115-vuv_a0028_plr5_opus.png,3.5565195
robin-20070401-vf19_vf19-27_plr3_evs.png,3.729646
Catbells-20111017-hbp_rp-12_plr3_opus.png,4.122255
LunaTick-20080402-vf3_vf3-30_plr1_opus.png,4.042704
topherfangio-20080604-jvb_a0101_plr5_opus.png,1.5458473
ralfherzog-20080204-en53_en53-24_plr1_opus.png,4.7516737
tomhannen-20080410-vrp_b0006_plr5_opus.png,4.2601686
anonymous-20100504-exh_a0407_plr1_opus.png,2.693068
mcmurray02-20090312-avd_b0018_plr3_opus.png,4.111208
robertburrelldonkin-200709011-vf12_vf12-28_plr1_opus.png,3.650272
anonymous-20140729-qyl_a0508_plr5_evs.png,1.0497731
Derek-20090226-kzq_a0544_plr3_evs.png,4.059818
bjb-20120409_vf20-05_plr5_evs.png,4.56162
bugsysservant-20091103-cob_b0084_plr5_evs.png,3.5981042
anonymous-20130106-rlm_a0193_plr3_opus.png,3.728845
polerizer-20091226-iie_a0348_plr5_opus.png,4.2459793
ralfherzog-20071125-en21_en21-16_plr5_evs.png,4.5948267
royerfa-20080309_vf10-4_plr5_opus.png,4.6334605
mramige-20100820-dfw_b0380_plr3_opus.png,3.6534474
dgd-20100410-smj_b0110_plr5_evs.png,3.2352476
GS-20130527-fxh_b0532_plr1_evs.png,3.7654698
ts87-20090126-iop_a0173_plr3_evs.png,4.243294
anonymous-20110514-pws_b0361_plr5_opus.png,3.6997738
farmerjack-20080830-ymd_b0016_plr3_evs.png,4.689945
anonymous-20130626-ilf_a0543_plr5_opus.png,4.206074
Rain-20120720-fpg_b0146_plr5_evs.png,3.7453747
rortiz-20160226-rml_e0117_plr3_evs.png,1.0047863
sfauzia-20100731-utk_a0577_plr1_opus.png,3.7348504
tsmock-20120722-hjf_a0234_plr1_opus.png,3.3800285
pcsnpny-20150321-svv_b0284_plr3_evs.png,1.0539123
anonymous-20091019-nlw_b0132_plr5_opus.png,3.1518261
anonymous-20100207-bse_b0457_plr1_opus.png,3.003002
grigi-20150812-wjd_b0291_plr3_opus.png,3.344931
JoanPere-20140126-uva_a0288_plr5_opus.png,3.910504
bonzer-20090919-yes_rp-19_plr3_opus.png,3.8968217
anonymous-20090607-fsh_a0238_plr1_evs.png,2.6619537
samuelbuffet-20090712-tcf_a0021_plr1_opus.png,4.1111693
anonymous-20100110-obx_a0239_plr5_opus.png,3.9618742
surgemcgee-20120720-oob_ar-04_plr3_opus.png,3.9913726
bjb-20120409_vf20-08_plr5_opus.png,0.99914515
jaiger-vf19-20070220_vf19-18_plr5_evs.png,3.240378
anonymous-20140327-hwm_rb-31_plr1_opus.png,3.613566
fenn-20100606-gwa_a0238_plr1_evs.png,3.637308
polerizer-20091226-iie_a0339_plr5_evs.png,4.1526494
mikethecoach-20111106-jdw_b0536_plr5_evs.png,4.5076995
anonymous-20090311-icj_b0029_plr5_opus.png,4.5366807
Rain-20120720-atw_rb-26_plr3_opus.png,2.5073752
anonymous-20111212-amw_b0387_plr5_opus.png,4.103164
covellot-20081129-qap_a0152_plr3_evs.png,4.378185
jooles-20080826_rp-27_plr3_opus.png,3.9789345
bjb-20120317_vf13-12_plr1_opus.png,1.1608558
aldobranti-20130208-krf_b0155_plr3_evs.png,3.9070468
benkay-20090111-rp_rp-11_plr5_evs.png,1.2417743
ruediru-20100209-qix_a0580_plr5_opus.png,3.3519442
anonymous-20091020-jeh_b0280_plr5_evs.png,3.5799987
anonymous-20090415-xuj_a0405_plr5_opus.png,3.4436677
Catbells-20111008-awq_a0032_plr5_opus.png,3.009856
atterer-20080108-dlc_b0451_plr3_opus.png,2.3874128
anonymous-20080520-dqq_b0292_plr3_opus.png,3.8969972
ralfherzog-20071217-en41_en41-75_plr1_evs.png,3.9771256
tomhannen-20080411-qlp_b0295_plr1_opus.png,4.1254625
robertburrelldonkin-20070918-vf15_vf15-14_plr1_opus.png,3.5739882
jaiger-12032006-6_vf6-39_plr3_opus.png,4.315237
rortiz-20100209-ffs_rb-18_plr3_opus.png,4.352923
anonymous-20131029-wcc_b0354_plr5_evs.png,3.9198253
JohanLingen-20080306-nov_a0561_plr3_opus.png,3.750559
john_doe-20160503-psh_e0212_plr1_evs.png,4.296087
polerizer-20091226-flf_b0074_plr5_opus.png,4.017058
AT-20130718-lws_a0015_plr3_evs.png,0.9397591
Keren-20080605-cps_a0378_plr1_evs.png,3.246524
anonymous-20080907-phf_a0368_plr3_opus.png,4.0320582
rjmxtech-20140601-qmb_a0007_plr5_opus.png,1.0863143
mfread-10112006-8_a0168_plr5_evs.png,3.4025934
jbaldus-20120121-fdm_b0213_plr3_evs.png,4.089172
evangelos-20110622-iiu_a0284_plr3_evs.png,3.8319948
camdixon-20130819-oqd_a0217_plr5_opus.png,4.274973
jaiger-11282006_vf02-11_plr5_opus.png,3.6520514
anonymous-20100821-vfh_rp-14_plr1_opus.png,4.6627045
paddy-20080911-jyl_ar-04_plr5_opus.png,3.9971442
jaiger-vf16-20070214_vf16-22_plr1_evs.png,3.9198835
anonymous-20160104-ngi_b0065_plr1_evs.png,4.701884
KaloyanKolev-20080907-sdw_a0119_plr3_opus.png,4.258076
anonymous-20111215-lvf_a0305_plr5_opus.png,4.388628
ralfherzog-20080112-en47_en47-30_plr1_opus.png,3.63729
anonymous-20080815-yiv_a0345_plr1_opus.png,4.146931
taslack-20090113-epc_ar-12_plr3_opus.png,4.2508354
qsmxpilot-20130413-oox_a0503_plr3_opus.png,0.94002414
zcarrell-20130728-xor_rb-34_plr1_opus.png,3.2579954
ralfherzog-20071214-en38_en38-05_plr5_opus.png,3.990358
kmaclean-06152006_sample14_plr1_opus.png,3.9849718
colins5286-20101118-ruw_b0478_plr5_opus.png,4.125678
anonymous-20160131-lni_b0211_plr1_opus.png,3.407563
oeginc-20080224-oao_b0460_plr5_evs.png,3.0486467
anonymous-20100208-euy_a0064_plr1_opus.png,4.241587
ralfherzog-20071010-en12_en12-139_plr3_opus.png,4.2010884
neuralnet-20080702-xwd_b0430_plr1_evs.png,3.5574834
robertburrelldonkin-20070902-arthur_ar-24_plr5_opus.png,4.4780684
anonymous-20130717-zwr_a0021_plr5_opus.png,4.5523577
anonymous-20110506-zww_a0569_plr3_evs.png,4.230073
Jeremy-20100627-fbz_a0209_plr3_opus.png,4.4794374
anonymous-20100820-qnp_b0081_plr3_evs.png,3.9728913
bjb-20120310_vf10-17_plr1_evs.png,1.0791867
tsmock-20120806-aro_a0293_plr5_evs.png,3.7592418
surgemcgee-20120722-gyy_a0097_plr3_opus.png,4.108597
ralfherzog-20070924-en9_en9-100_plr5_opus.png,3.6417816
Nich-20120121-jox_a0572_plr3_opus.png,4.1108456
robin-20070212_ar-12_plr3_opus.png,4.1096425
anonymous-20150227-ugk_a0168_plr1_evs.png,2.8028543
anonymous-20100820-hpc_a0528_plr3_evs.png,3.6929698
anonymous-20100221-mhe_b0216_plr3_evs.png,2.8348494
akiplaner-20091217-mnm_rb-14_plr1_evs.png,3.9399455
alphadecay-20090623-epc_a0336_plr1_opus.png,3.7069142
ralfherzog-20071214-en38_en38-37_plr3_opus.png,3.4435198
KrzysztofWierzbicki-20120212-jtv_a0397_plr3_opus.png,4.1070623
grigi-20150812-hli_rb-30_plr1_evs.png,4.1229696
anonymous-20120302-aeg_b0225_plr5_evs.png,3.6893952
jade-20100109-eqe_a0040_plr3_evs.png,1.3190008
rortiz-20100209-ffs_rb-20_plr1_opus.png,4.4009275
akhansson-20120423-gib_b0165_plr3_opus.png,3.855688
unbridledrage-20090106-dwk_a0162_plr1_evs.png,3.6267877
camdixon-20141207-els_b0267_plr1_opus.png,3.7184875
nestea247-20080301-rkx_b0231_plr3_evs.png,4.7496057
khemboy-20090128-hvx_a0178_plr1_opus.png,4.1526523
bjb-20120124_vf23-01_plr5_opus.png,3.7718365
pcsnpny-20150303-zpw_a0554_plr3_opus.png,1.0280737
anonymous-20091209-syp_a0299_plr5_opus.png,2.0756557
ralfherzog-20071205-en29_en29-94_plr3_opus.png,1.0229163
doublesfrogs-20150224-kza_b0471_plr1_opus.png,4.244537
james_h-20100808-xbb_a0012_plr5_evs.png,2.8604946
ralfherzog-20070831-en1_en1-023_plr1_evs.png,4.0835958
anonymous-20090726-dqn_b0180_plr5_opus.png,4.1339717
jedson303-20140430-dli_a0582_plr5_opus.png,4.304743
Joey-20100411-ewf_a0284_plr5_evs.png,3.6772623
anonymous-20110916-slf_a0206_plr3_opus.png,3.9707282
akshay-20110708-tpa_a0508_plr1_evs.png,3.5140498
neatsun-20111009-bzx_a0199_plr3_opus.png,3.6177952
RickRichardson-20121114-fyc_b0239_plr3_evs.png,2.5355844
grigi-20150812-glw_b0299_plr1_evs.png,2.6541734
anonymous-20110307-kor_rp-06_plr3_evs.png,3.82126
anonymous-20081105-zoq_a0375_plr1_opus.png,1.0586644
anonymous-20130325-pcw_a0459_plr1_evs.png,4.2961564
anonymous-20100311-upt_b0025_plr1_opus.png,4.6542425
anonymous-20100204-qck_b0529_plr3_opus.png,4.2598195
jkramlich-20100305-ahn_a0539_plr5_evs.png,4.4032564
robertburrelldonkin-20070918-vf16_vf16-36_plr5_opus.png,3.9797564
anonymous-20130906-ocl_rp-31_plr3_evs.png,3.9615767
tomasf-20160115-hdc_b0523_plr1_opus.png,0.81475633
joehms22-20131229-yha_b0178_plr5_evs.png,4.4157863
camdixon-20141207-ngg_a0092_plr1_opus.png,4.19769
ralfherzog-20071007-en11_en11-025_plr1_opus.png,4.0984545
anonymous-20080426-gcs_b0103_plr3_opus.png,2.0092134
anonymous-20100807-pet_a0446_plr1_opus.png,4.303605
jlrice9673-20090622-nop_b0470_plr3_opus.png,3.7144225
anonymous-20130717-zwr_a0020_plr3_evs.png,3.8366985
liquidoc-20100820-gfs_a0571_plr1_evs.png,1.0029545
teeks99-20090406-aai_a0200_plr3_opus.png,1.0904828
paddy-20080911-bua_a0344_plr3_evs.png,4.1805096
owlbrudder-20110128-hol_a0471_plr5_evs.png,4.4787126
alphadecay-20090623-epc_a0331_plr3_evs.png,2.678891
ralfherzog-20070924-en9_en9-074_plr1_opus.png,2.772665
mattisback-20140714-uhz_b0328_plr5_opus.png,3.7099175
sponsellerfd-20100909-lpp_a0419_plr5_opus.png,4.51608
tsmock-20120707-pbk_a0309_plr3_evs.png,3.593274
Logomancer-20100820-hhi_b0135_plr3_evs.png,3.770606
Coren-20141121-yfc_a0162_plr3_evs.png,4.0217304
grnorton-20080516-nwa_b0294_plr5_opus.png,4.1711893
ColinBeckingham-20100119-ogj_b0042_plr3_evs.png,3.8470583
jaiger-20070209-vf12_vf12-35_plr1_opus.png,3.5992532
robin-20070326-vf14_vf14-22_plr1_opus.png,2.7867987
ralfherzog-20070831-en1_en1-071_plr1_evs.png,4.153174
ralfherzog-20071013-en13_en13-191_plr3_opus.png,4.310008
anonymous-20150102-ekb_b0109_plr1_evs.png,4.084781
wajkordanii-20081116-ggv_b0512_plr3_opus.png,3.8810291
anonymous-20111215-lvf_a0309_plr1_opus.png,3.5236151
anonymous-20090917-sda_a0254_plr5_opus.png,0.99871755
Dcoetzee-20110429-hvv_b0371_plr1_evs.png,2.6343038
RichardPipe-20120311-hjz_b0181_plr3_evs.png,3.4773064
anonymous-20110310-itc_b0199_plr1_opus.png,4.3181977
rortiz-20151013-mgu_a0367_plr1_evs.png,4.7916355
robertburrelldonkin-20070906-vf9_vf9-11_plr5_evs.png,3.2658257
douglaid-20080214_vf9-06_plr5_opus.png,4.0859666
ralfherzog-20070923-en8_en8-155_plr3_evs.png,2.5621781
Yoyoma31314-20100327-fld_b0004_plr5_opus.png,4.347133
anonymous-20130309-trq_b0083_plr3_opus.png,4.2698994
doublesfrogs-20150224-nwc_a0241_plr3_opus.png,4.1186805
anonymous-20110203-xpu_a0390_plr3_evs.png,3.5721066
anonymous-20130919-puz_b0367_plr3_opus.png,4.232518
anonymous-20080127-fcu_rp-16_plr3_opus.png,3.139303
anonymous-20120706-pmg_a0571_plr5_evs.png,4.44185
anonymous-20130518-paz_a0204_plr5_opus.png,3.7104259
robertburrelldonkin-20070904-vf2_vf2-37_plr5_evs.png,2.1291814
rsyh93-20120619-awv_b0479_plr3_evs.png,4.686233
anonymous-20130413-lye_b0069_plr3_evs.png,3.749892
asladic-20100311-bfp_b0134_plr3_opus.png,4.2259545
ralfherzog-20070914-en5_en5-49_plr3_evs.png,4.538223
Steltek-20090509-axe_a0380_plr1_opus.png,3.8294647
dhy-20110323-ter_a0545_plr1_evs.png,3.3441052
culverscruple-20120821-voc_rb-07_plr1_evs.png,1.0630478
snblitz-20130127-kez_b0456_plr5_opus.png,2.83402
Campbell-20100103-sne_b0075_plr5_opus.png,3.9814415
PheonixK-20080824-kct_b0083_plr1_opus.png,0.96087927
sarah-20140107-uoq_b0164_plr1_evs.png,3.5770316
SteliosKoroneos-20090926-vdl_b0180_plr5_evs.png,4.1897316
Perygryne-20101224-xlz_ar-19_plr1_opus.png,3.7835047
ax-20150219-yhd_b0006_plr1_opus.png,3.6213388
anonymous-20120607-rmv_a0225_plr5_opus.png,3.7139764
mahasamoot-20070719-vf19_vf19-35_plr5_opus.png,3.9305286
anonymous-20101019-nhu_a0330_plr3_evs.png,4.2764
pmahoney-10102006_cc030_plr3_opus.png,4.238028
jaiger-20061231-vf7_vf7-34_plr1_evs.png,3.9512405
mfread-10112006-7_a0155_plr3_opus.png,1.145606
anonymous-20170717-qzp_en-0199_plr1_evs.png,3.469444
cryan-20160413-kjl_e0202_plr3_opus.png,1.1635339
anonymous-20080722-btg_b0442_plr5_evs.png,4.269963
surgemcgee-20120722-crh_b0521_plr5_opus.png,3.4607303
anonymous-20080627-ysj_a0115_plr1_evs.png,3.7260487
anonymous-20100617-jsy_b0159_plr1_opus.png,3.0390701
surbhi-20131207-eai_b0201_plr1_opus.png,4.255289
bugsysservant-20091105-mnz_b0446_plr5_opus.png,4.40553
glenton-20090924-ryq_a0042_plr1_opus.png,4.0549955
anonymous-20140322-rfz_a0486_plr3_evs.png,4.9037
TemaSM-20150227-eoi_a0360_plr3_opus.png,3.4620762
bjb-20120218_vf1-10_plr3_opus.png,3.059734
ralfherzog-20080312-en59_en59-60_plr1_opus.png,4.2264776
bjb-20120211_vf29-09_plr5_evs.png,4.076253
trevarthan-070403-vf3_vf3-34_plr5_evs.png,1.011042
dirkk-20081211-efg_b0529_plr5_opus.png,3.7256353
farmerjack-20080829-dif_rp-25_plr5_evs.png,3.838478
anonymous-20090509-lbn_b0046_plr3_evs.png,3.684782
GMP-20170301-qzc_e0401_plr5_opus.png,3.9076614
rortiz-20090504_cc-9_plr3_evs.png,3.3279102
anonymous-20090621-tzs_b0263_plr1_evs.png,2.7213812
Nikro-20130520-uks_a0177_plr3_opus.png,4.4280467
ralfherzog-20080313-en60_en60-68_plr5_evs.png,3.8884082
anonymous-20110423-jiq_b0135_plr5_evs.png,3.988846
ColinBeckingham-20100118-snw_a0099_plr3_opus.png,3.728534
cebidae-20080522-nsi_b0382_plr5_evs.png,4.4137263
john_doe-20160708-riq_e0270_plr5_evs.png,4.075067
anonymous-20101111-rcg_b0368_plr1_opus.png,4.4305162
anonymous-20111029-ptj_a0574_plr3_evs.png,4.598044
PoHandle-20091222-pbi_a0099_plr1_evs.png,4.639898
anonymous-20121130-nvs_b0386_plr5_opus.png,4.558841
jfd3220-20120323-gwt_b0468_plr5_evs.png,4.1758943
doublesfrogs-20150224-bqr_a0458_plr5_evs.png,0.9553377
JayCutlersBrother-20080919-psp_b0113_plr3_evs.png,4.7314367
jaiger-12032006-6_vf6-29_plr1_opus.png,3.3447819
kmitch-20100603-pqs_b0255_plr3_opus.png,4.267617
anonymous-20130309-trq_b0082_plr1_evs.png,3.5260856
saltamontes-20080814-oal_a0092_plr1_opus.png,3.6655376
ralfherzog-20071205-en28_en28-17_plr5_opus.png,3.751397
ralfherzog-20070819_vf17_vf17-30_plr3_opus.png,0.8789084
anonymous-20100527-piy_b0338_plr1_opus.png,3.6873162
mgmiller-20080319-neg_a0266_plr3_evs.png,2.7198234
anonymous-20140522-wgm_b0216_plr5_opus.png,4.28296
royerfa-20080307_vf7-39_plr1_evs.png,4.0178103
rick271828-20081015-ewy_b0534_plr1_evs.png,3.5520954
anonymous-20111104-kry_a0465_plr3_opus.png,3.489479
anonymous-20071118-upj_a0277_plr3_evs.png,4.314502
anonymous-20090323-jnf_b0047_plr1_evs.png,4.2212286
Coren-20141121-yfc_a0156_plr3_evs.png,3.6065674
bjb-20120317_vf13-14_plr5_opus.png,2.8969612
robin-20070301-vf8_vf8-38_plr5_opus.png,3.7468917
anonymous-20120504-xqm_b0313_plr1_opus.png,3.833364
Luis-20130226-peg_b0325_plr5_evs.png,2.628824
tb-20110210-sbj_b0410_plr1_evs.png,3.56623
camdixon-20141207-apj_a0194_plr1_evs.png,3.9957535
danuker-20121226-kgp_b0062_plr1_evs.png,4.1440263
pcsnpny-20150317-htb_rb-28_plr1_opus.png,3.630999
NickNackGus-20120212-yct_a0549_plr5_opus.png,2.7379024
topherfangio-20080604-nhn_b0445_plr1_evs.png,3.7250085
ralfherzog-20071007-en11_en11-048_plr5_evs.png,3.4015858
camdixon-20130819-jii_b0472_plr3_opus.png,3.7063396
kfinity-20101222-czl_a0333_plr3_evs.png,3.6523604
anonymous-20081026-ewe_rp-04_plr1_opus.png,4.534894
camdixon-20130819-uxp_b0049_plr3_evs.png,3.7844203
anonymous-20100305-umo_b0323_plr3_evs.png,4.2615266
anonymous-20081208-som_b0259_plr3_evs.png,1.0741991
kfinity-20101222-cgk_a0004_plr5_opus.png,0.9199401
anonymous-20071027-xjk_b0187_plr5_opus.png,2.6705146
AnnaKarpelevich-20091129-til_a0169_plr3_opus.png,2.6927211
joel-20110310-rsn_b0256_plr5_evs.png,4.0444894
anonymous-20100604-qub_b0160_plr5_opus.png,4.49512
farmerjack-20080915-xbp_b0533_plr1_opus.png,2.0618672
Cristbal-20140516-yeu_a0086_plr1_opus.png,3.5232022
anonymous-20120326-gqx_a0076_plr1_evs.png,3.8560221
anonymous-20090527-frh_b0351_plr3_evs.png,4.0235853
TemaSM-20150227-wwc_b0357_plr5_opus.png,3.9436538
Shoepuppet-20100527-ssr_a0044_plr3_opus.png,2.0258965
akiplaner-20091215-xnz_a0334_plr1_evs.png,4.010369
douglaid-20080219_vf11-12_plr3_opus.png,1.191603
wheel_of_fire-20110405-ddf_a0423_plr1_opus.png,3.6290145
robin-20070310-vf12_vf12-03_plr1_evs.png,3.2807026
anonymous-20121106-uew_a0309_plr5_opus.png,3.4944668
francishemingway-20090606-dvk_a0255_plr3_evs.png,4.05135
seanmhogan-20090825-zzl_b0331_plr1_opus.png,0.9732445
ralfherzog-20070830_vf25_vf25-20_plr5_opus.png,2.4818714
bonzer-20090919-dwe_ar-14_plr3_opus.png,2.7819924
anonymous-20081105-zoq_a0378_plr1_evs.png,3.5635357
kmac_byc-20090415-xnt_a0330_plr3_evs.png,3.7008944
ralfherzog-20071028-en15_en15-067_plr5_evs.png,4.0678816
ralfherzog-20070903-en2_en2-127_plr1_evs.png,3.831696
yassin-20081216-ujk_b0488_plr5_evs.png,4.685995
anonymous-20120601-hxs_a0020_plr3_evs.png,4.2667365
kmaclean-20080111-cab_a0179_plr1_opus.png,4.3418436
unbridledrage-20090106-drs_b0053_plr3_evs.png,3.6115773
anonymous-20121026-gma_a0212_plr1_evs.png,4.2887955
joehms22-20131230-wck_b0229_plr1_opus.png,4.2990894
anonymous-20110514-sdj_a0008_plr3_opus.png,3.375223
jbaldus-20160216-iex_e0119_plr1_evs.png,4.026415
jospoortvliet-20130728-pqq_b0319_plr1_opus.png,3.7568872
ralfherzog-20071209-en34_en34-01_plr3_opus.png,3.774392
Kero-20120717-yug_b0344_plr3_evs.png,3.615055
anonymous-20120622-dxi_a0101_plr5_evs.png,3.8255074
mario21-20100719-ibq_b0281_plr1_opus.png,3.903264
tsmock-20120719-ids_a0100_plr1_evs.png,4.2842603
anonymous-20090530-myu_a0403_plr3_evs.png,2.925985
tomhannen-20080411-ium_a0007_plr1_opus.png,3.6182785
cyteen-20130524-uwv_b0169_plr1_opus.png,4.446212
anonymous-20080929-fuw_b0095_plr5_opus.png,2.1529002
anonymous-20090512-yoh_b0076_plr3_opus.png,3.8959897
mcmurray02-20090312-zke_b0363_plr5_opus.png,4.1521425
anonymous-20160425-wbj_e0222_plr3_opus.png,3.7270331
anonymous-20160802-blo_e0176_plr5_opus.png,2.837614
anonymous-20110907-cgh_a0548_plr1_opus.png,4.132281
zeltanaco-20100911-cis_a0089_plr1_opus.png,4.138686
lsparrish-20120806-zaw_b0324_plr5_evs.png,1.9744961
bjb-20120310_vf10-05_plr1_evs.png,3.6091359
compmaster-20120512-abd_a0489_plr3_opus.png,3.6097777
trevarthan-070403-vf3_vf3-12_plr3_evs.png,3.9819102
anonymous-20101103-inh_a0079_plr1_opus.png,4.404372
anonymous-20111125-jkl_b0374_plr5_opus.png,3.5308406
anonymous-20111106-ndu_b0256_plr3_opus.png,1.064746
anonymous-20100205-ert_a0086_plr5_evs.png,4.1366696
hh00010-20130517-apc_a0317_plr5_opus.png,3.374549
anonymous-20110330-ilk_b0026_plr1_evs.png,3.55644
anonymous-20111024-trr_a0254_plr1_evs.png,3.383457
pcsnpny-20150204-clt_b0057_plr3_evs.png,3.37515
anonymous-20090314-sdz_b0227_plr1_opus.png,4.4236875
anonymous-20090323-upt_b0233_plr5_evs.png,3.8299596
Bahoke-20130721-wit_a0534_plr5_opus.png,3.8458939
anonymous-20090809-nqo_b0229_plr1_evs.png,3.0143635
pcsnpny-20150314-otp_b0123_plr1_opus.png,3.3587859
asladic-20120203-jqc_rp-02_plr3_evs.png,4.4706287
GrahamPhillips-20071111-oxp_a0117_plr1_evs.png,3.4647987
KaloyanKolev-20080907-sdw_a0121_plr1_opus.png,3.7389004
crxssi-10112006_rp027_plr3_opus.png,1.0031384
ralfherzog-20080112-en47_en47-16_plr3_opus.png,3.7196136
anonymous-20110531-gxd_b0022_plr1_opus.png,2.7599323
anonymous-20120306-shm_b0094_plr3_opus.png,4.2987037
anonymous-20120810-pbo_a0463_plr1_opus.png,1.008309
joel-20110310-chd_a0095_plr3_evs.png,4.3716764
anonymous-20100819-rci_a0384_plr5_evs.png,3.6528583
farmerjack-20080828-qzo_b0067_plr5_opus.png,4.5179467
anonymous-20110910-dns_b0504_plr1_evs.png,4.037483
ralfherzog-20071211-en36_en36-50_plr5_evs.png,2.7587245
vanja73-20130505-ixz_b0142_plr5_evs.png,3.980317
cyteen-20130524-bjr_b0158_plr1_opus.png,3.7112167
anonymous-20110417-pis_a0244_plr1_evs.png,0.8481726
